Participant ID,Condition,Key Pressed,Press Time (s),Release Time (s),Hold Time (s),Flight Time (s),Word Completion Time (s),Typing Speed (Keys/sec),Error Rate (%)
2,0,s,1742183637,1742183637,0.129,0.5097,25.7147,1.75,0
2,0,c,1742183639,1742183639,0.0733,1.9693,25.7147,1.75,0
2,0,o,1742183639,1742183639,0.1529,0.1529,25.7147,1.75,0
2,0,p,1742183639,1742183639,0.1173,0.206,25.7147,1.75,0
2,0,i,1742183639,1742183639,0.0885,0.2702,25.7147,1.75,0
2,0,c,1742183639,1742183639,0.2008,0.2008,25.7147,1.75,0
2,0,s,1742183639,1742183639,0.1151,0.2347,25.7147,1.75,0
2,0,i,1742183640,1742183641,0.0742,1.2341,25.7147,1.75,0
2,0,l,1742183641,1742183641,0.0972,0.3032,25.7147,1.75,0
2,0,i,1742183641,1742183641,0.0941,0.3396,25.7147,1.75,0
2,0,c,1742183642,1742183643,0.1307,1.7361,25.7147,1.75,0
2,0,o,1742183643,1742183643,0.1249,0.6397,25.7147,1.75,0
2,0,v,1742183644,1742183644,0.0912,0.8445,25.7147,1.75,0
2,0,o,1742183644,1742183644,0.0548,0.1515,25.7147,1.75,0
2,0,l,1742183644,1742183644,0.088,0.2392,25.7147,1.75,0
2,0,c,1742183644,1742183644,0.1327,0.1327,25.7147,1.75,0
2,0,a,1742183644,1742183644,0.1336,0.212,25.7147,1.75,0
2,0,n,1742183644,1742183644,0.0863,0.2794,25.7147,1.75,0
2,0,o,1742183645,1742183645,0.0951,0.2522,25.7147,1.75,0
2,0,c,1742183650,1742183651,0.1046,6.0334,25.7147,1.75,0
2,0,o,1742183651,1742183651,0.085,0.1916,25.7147,1.75,0
2,0,n,1742183651,1742183651,0.2879,0.2879,25.7147,1.75,0
2,0,i,1742183651,1742183651,0.1623,0.3388,25.7147,1.75,0
2,0,o,1742183652,1742183652,0.1147,0.7364,25.7147,1.75,0
2,0,s,1742183654,1742183654,0.1197,2.6892,25.7147,1.75,0
2,0,i,1742183654,1742183654,0.0768,0.2339,25.7147,1.75,0
2,1,p,1742183811,1742183811,0.0888,,18.8877,2.38,8.89
2,1,n,1742183811,1742183811,0.0713,0.3824,18.8877,2.38,8.89
2,1,e,1742183811,1742183811,0.1115,0.3308,18.8877,2.38,8.89
2,1,u,1742183812,1742183812,0.0961,0.3961,18.8877,2.38,8.89
2,1,m,1742183812,1742183812,0.1766,0.1766,18.8877,2.38,8.89
2,1,o,1742183812,1742183812,0.1219,0.2496,18.8877,2.38,8.89
2,1,n,1742183812,1742183813,0.1276,0.3349,18.8877,2.38,8.89
2,1,o,1742183813,1742183813,0.1265,0.2658,18.8877,2.38,8.89
2,1,u,1742183813,1742183813,0.1015,0.8125,18.8877,2.38,8.89
2,1,l,1742183814,1742183814,0.0851,0.3475,18.8877,2.38,8.89
2,1,t,1742183814,1742183814,0.1022,0.3571,18.8877,2.38,8.89
2,1,a,1742183814,1742183814,0.0976,0.5276,18.8877,2.38,8.89
2,1,r,1742183815,1742183815,0.1178,1.0831,18.8877,2.38,8.89
2,1,m,1742183818,1742183818,0.1303,2.679,18.8877,2.38,8.89
2,1,i,1742183818,1742183818,0.0739,0.2053,18.8877,2.38,8.89
2,1,c,1742183818,1742183818,0.0985,0.2933,18.8877,2.38,8.89
2,1,r,1742183818,1742183819,0.0933,0.4269,18.8877,2.38,8.89
2,1,o,1742183819,1742183819,0.0787,0.3544,18.8877,2.38,8.89
2,1,s,1742183819,1742183819,0.0904,0.2487,18.8877,2.38,8.89
2,1,c,1742183819,1742183819,0.1024,0.3857,18.8877,2.38,8.89
2,1,o,1742183819,1742183819,0.1216,0.1216,18.8877,2.38,8.89
2,1,p,1742183819,1742183820,0.1178,0.191,18.8877,2.38,8.89
2,1,i,1742183820,1742183820,0.0958,0.2573,18.8877,2.38,8.89
2,1,c,1742183820,1742183820,0.1007,0.8444,18.8877,2.38,8.89
2,1,s,1742183821,1742183821,0.1083,0.6002,18.8877,2.38,8.89
2,1,i,1742183821,1742183821,0.0571,0.2082,18.8877,2.38,8.89
2,1,l,1742183821,1742183821,0.0714,0.2376,18.8877,2.38,8.89
2,1,i,1742183821,1742183821,0.0658,0.2216,18.8877,2.38,8.89
2,1,c,1742183821,1742183822,0.0981,0.2839,18.8877,2.38,8.89
2,1,o,1742183822,1742183822,0.0616,0.2637,18.8877,2.38,8.89
2,1,v,1742183822,1742183822,0.0938,0.46,18.8877,2.38,8.89
2,1,o,1742183822,1742183822,0.0736,0.1832,18.8877,2.38,8.89
2,1,l,1742183822,1742183822,0.0821,0.2379,18.8877,2.38,8.89
2,1,c,1742183823,1742183824,0.123,0.123,18.8877,2.38,8.89
2,1,a,1742183823,1742183824,0.133,0.133,18.8877,2.38,8.89
2,1,n,1742183824,1742183824,0.0751,0.1647,18.8877,2.38,8.89
2,1,o,1742183824,1742183824,0.0494,0.2438,18.8877,2.38,8.89
2,1,c,1742183828,1742183828,0.0998,3.8919,18.8877,2.38,8.89
2,1,o,1742183828,1742183828,0.0731,0.1966,18.8877,2.38,8.89
2,1,n,1742183828,1742183828,0.0874,0.2977,18.8877,2.38,8.89
2,1,i,1742183828,1742183828,0.0971,0.2659,18.8877,2.38,8.89
2,1,o,1742183828,1742183828,0.0677,0.2576,18.8877,2.38,8.89
2,1,s,1742183828,1742183829,0.0768,0.3217,18.8877,2.38,8.89
2,1,s,1742183829,1742183829,0.0515,0.2286,18.8877,2.38,8.89
5,0,p,1742184004,1742184004,0.0987,,15.8081,2.85,22.22
5,0,n,1742184004,1742184004,0.113,0.3505,15.8081,2.85,22.22
5,0,e,1742184004,1742184004,0.0742,0.1988,15.8081,2.85,22.22
5,0,u,1742184004,1742184004,0.1055,0.2015,15.8081,2.85,22.22
5,0,m,1742184005,1742184005,0.1213,0.4048,15.8081,2.85,22.22
5,0,o,1742184005,1742184005,0.1143,0.4037,15.8081,2.85,22.22
5,0,n,1742184006,1742184007,0.1154,1.6868,15.8081,2.85,22.22
5,0,o,1742184007,1742184007,0.1358,0.1358,15.8081,2.85,22.22
5,0,u,1742184007,1742184007,0.1353,0.2602,15.8081,2.85,22.22
5,0,l,1742184007,1742184007,0.0822,0.7205,15.8081,2.85,22.22
5,0,t,1742184008,1742184008,0.0999,0.5586,15.8081,2.85,22.22
5,0,r,1742184008,1742184008,0.1077,0.3214,15.8081,2.85,22.22
5,0,a,1742184008,1742184008,0.1229,0.2532,15.8081,2.85,22.22
5,0,m,1742184008,1742184009,0.1041,0.3099,15.8081,2.85,22.22
5,0,i,1742184009,1742184009,0.1317,0.3504,15.8081,2.85,22.22
5,0,c,1742184009,1742184009,0.1175,0.5623,15.8081,2.85,22.22
5,0,r,1742184009,1742184010,0.1171,0.4184,15.8081,2.85,22.22
5,0,o,1742184010,1742184010,0.1139,0.3437,15.8081,2.85,22.22
5,0,s,1742184010,1742184010,0.1033,0.3151,15.8081,2.85,22.22
5,0,c,1742184010,1742184010,0.0779,0.552,15.8081,2.85,22.22
5,0,o,1742184011,1742184011,0.1493,0.4383,15.8081,2.85,22.22
5,0,p,1742184011,1742184011,0.1749,0.4379,15.8081,2.85,22.22
5,0,i,1742184011,1742184011,0.1098,0.2947,15.8081,2.85,22.22
5,0,c,1742184011,1742184011,0.122,0.3312,15.8081,2.85,22.22
5,0,s,1742184011,1742184012,0.1151,0.3653,15.8081,2.85,22.22
5,0,i,1742184012,1742184012,0.0995,0.4825,15.8081,2.85,22.22
5,0,l,1742184012,1742184012,0.1299,0.1299,15.8081,2.85,22.22
5,0,i,1742184012,1742184012,0.1442,0.1975,15.8081,2.85,22.22
5,0,c,1742184012,1742184013,0.1027,0.4365,15.8081,2.85,22.22
5,0,o,1742184013,1742184013,0.1301,0.2555,15.8081,2.85,22.22
5,0,v,1742184013,1742184013,0.1125,0.4349,15.8081,2.85,22.22
5,0,o,1742184013,1742184013,0.157,0.3796,15.8081,2.85,22.22
5,0,v,1742184015,1742184015,0.1127,1.5193,15.8081,2.85,22.22
5,0,o,1742184015,1742184015,0.1146,0.3057,15.8081,2.85,22.22
5,0,c,1742184016,1742184016,0.1435,0.1435,15.8081,2.85,22.22
5,0,a,1742184016,1742184016,0.1136,0.2033,15.8081,2.85,22.22
5,0,n,1742184017,1742184017,0.119,0.3317,15.8081,2.85,22.22
5,0,o,1742184017,1742184017,0.161,0.4123,15.8081,2.85,22.22
5,0,n,1742184017,1742184017,0.1737,0.5315,15.8081,2.85,22.22
5,0,i,1742184018,1742184018,0.1433,0.6699,15.8081,2.85,22.22
5,0,s,1742184018,1742184018,0.0921,0.3623,15.8081,2.85,22.22
5,0,o,1742184018,1742184019,0.1149,0.5308,15.8081,2.85,22.22
5,0,s,1742184019,1742184019,0.107,0.3398,15.8081,2.85,22.22
5,0,o,1742184019,1742184019,0.1403,0.5045,15.8081,2.85,22.22
5,0,p,1742184038,1742184038,0.1006,,14.6725,3.07,20
5,0,n,1742184038,1742184038,0.0839,0.3032,14.6725,3.07,20
5,0,e,1742184038,1742184038,0.1018,0.2597,14.6725,3.07,20
5,0,u,1742184038,1742184039,0.1503,0.3088,14.6725,3.07,20
5,0,m,1742184039,1742184039,0.1025,0.4447,14.6725,3.07,20
5,0,o,1742184039,1742184039,0.1198,0.3824,14.6725,3.07,20
5,0,n,1742184040,1742184040,0.1173,1.1297,14.6725,3.07,20
5,0,o,1742184040,1742184040,0.1299,0.3619,14.6725,3.07,20
5,0,u,1742184040,1742184041,0.1599,0.3315,14.6725,3.07,20
5,0,l,1742184041,1742184041,0.1005,0.7469,14.6725,3.07,20
5,0,t,1742184042,1742184042,0.0921,0.7868,14.6725,3.07,20
5,0,r,1742184042,1742184042,0.093,0.2869,14.6725,3.07,20
5,0,a,1742184042,1742184042,0.1034,0.2563,14.6725,3.07,20
5,0,m,1742184042,1742184043,0.1186,0.4665,14.6725,3.07,20
5,0,i,1742184043,1742184043,0.1186,0.3508,14.6725,3.07,20
5,0,c,1742184043,1742184043,0.1226,0.2948,14.6725,3.07,20
5,0,r,1742184043,1742184043,0.1402,0.5538,14.6725,3.07,20
5,0,o,1742184044,1742184044,0.139,0.4142,14.6725,3.07,20
5,0,s,1742184044,1742184044,0.1329,0.4264,14.6725,3.07,20
5,0,c,1742184044,1742184044,0.088,0.2655,14.6725,3.07,20
5,0,o,1742184044,1742184044,0.0976,0.2942,14.6725,3.07,20
5,0,p,1742184045,1742184045,0.1836,0.5426,14.6725,3.07,20
5,0,i,1742184045,1742184045,0.1246,0.5989,14.6725,3.07,20
5,0,c,1742184045,1742184045,0.1173,0.3094,14.6725,3.07,20
5,0,s,1742184046,1742184046,0.1116,0.5387,14.6725,3.07,20
5,0,i,1742184046,1742184046,0.1167,0.4377,14.6725,3.07,20
5,0,l,1742184046,1742184046,0.141,0.4119,14.6725,3.07,20
5,0,i,1742184047,1742184047,0.1554,0.4004,14.6725,3.07,20
5,0,c,1742184047,1742184047,0.1346,0.6287,14.6725,3.07,20
5,0,o,1742184047,1742184047,0.1405,0.3225,14.6725,3.07,20
5,0,v,1742184048,1742184048,0.1018,0.6319,14.6725,3.07,20
5,0,o,1742184048,1742184048,0.1612,0.4773,14.6725,3.07,20
5,0,l,1742184049,1742184049,0.1152,0.9836,14.6725,3.07,20
5,0,c,1742184049,1742184050,0.1359,0.6715,14.6725,3.07,20
5,0,a,1742184050,1742184050,0.1285,0.2905,14.6725,3.07,20
5,0,n,1742184050,1742184050,0.1102,0.2997,14.6725,3.07,20
5,0,o,1742184050,1742184050,0.1554,0.3671,14.6725,3.07,20
5,0,n,1742184050,1742184050,0.1359,0.3499,14.6725,3.07,20
5,0,c,1742184051,1742184051,0.1177,0.4234,14.6725,3.07,20
5,0,o,1742184051,1742184051,0.1262,0.3223,14.6725,3.07,20
5,0,n,1742184051,1742184051,0.1403,0.4201,14.6725,3.07,20
5,0,i,1742184051,1742184052,0.1188,0.5064,14.6725,3.07,20
5,0,o,1742184052,1742184052,0.1038,0.6848,14.6725,3.07,20
5,0,s,1742184052,1742184052,0.1051,0.398,14.6725,3.07,20
7,0,p,1742184092,1742184092,0.1507,,12.1265,3.71,0
7,0,n,1742184092,1742184092,0.1377,0.2904,12.1265,3.71,0
7,0,e,1742184092,1742184092,0.108,0.3956,12.1265,3.71,0
7,0,u,1742184093,1742184093,0.1209,0.7517,12.1265,3.71,0
7,0,m,1742184093,1742184093,0.1679,0.1679,12.1265,3.71,0
7,0,o,1742184093,1742184094,0.1279,0.2504,12.1265,3.71,0
7,0,n,1742184094,1742184094,0.1187,0.2611,12.1265,3.71,0
7,0,o,1742184094,1742184094,0.1036,0.2255,12.1265,3.71,0
7,0,u,1742184094,1742184094,0.1079,0.4458,12.1265,3.71,0
7,0,l,1742184094,1742184094,0.0937,0.3695,12.1265,3.71,0
7,0,t,1742184095,1742184095,0.1047,0.4035,12.1265,3.71,0
7,0,r,1742184095,1742184095,0.0964,0.3002,12.1265,3.71,0
7,0,a,1742184095,1742184095,0.1067,0.2688,12.1265,3.71,0
7,0,m,1742184095,1742184095,0.169,0.169,12.1265,3.71,0
7,0,i,1742184095,1742184095,0.1015,0.2264,12.1265,3.71,0
7,0,c,1742184095,1742184096,0.1272,0.3346,12.1265,3.71,0
7,0,r,1742184096,1742184096,0.1183,0.4538,12.1265,3.71,0
7,0,o,1742184097,1742184097,0.0917,0.8414,12.1265,3.71,0
7,0,s,1742184097,1742184097,0.1217,0.3546,12.1265,3.71,0
7,0,c,1742184097,1742184097,0.1127,0.422,12.1265,3.71,0
7,0,o,1742184097,1742184097,0.1652,0.3051,12.1265,3.71,0
7,0,p,1742184097,1742184098,0.1039,0.3471,12.1265,3.71,0
7,0,i,1742184098,1742184098,0.099,0.3158,12.1265,3.71,0
7,0,c,1742184098,1742184098,0.1182,0.3255,12.1265,3.71,0
7,0,s,1742184098,1742184098,0.1047,0.5322,12.1265,3.71,0
7,0,i,1742184098,1742184099,0.0826,0.197,12.1265,3.71,0
7,0,l,1742184099,1742184099,0.101,0.3489,12.1265,3.71,0
7,0,i,1742184099,1742184099,0.0905,0.3032,12.1265,3.71,0
7,0,c,1742184099,1742184100,0.1109,0.6322,12.1265,3.71,0
7,0,o,1742184100,1742184100,0.1048,0.536,12.1265,3.71,0
7,0,v,1742184100,1742184100,0.083,0.4541,12.1265,3.71,0
7,0,o,1742184100,1742184100,0.0924,0.27,12.1265,3.71,0
7,0,l,1742184101,1742184101,0.1228,0.4045,12.1265,3.71,0
7,0,c,1742184101,1742184101,0.1384,0.5881,12.1265,3.71,0
7,0,a,1742184101,1742184101,0.1329,0.3064,12.1265,3.71,0
7,0,n,1742184102,1742184102,0.1252,0.1252,12.1265,3.71,0
7,0,o,1742184102,1742184102,0.1033,0.2165,12.1265,3.71,0
7,0,c,1742184103,1742184103,0.1136,0.5431,12.1265,3.71,0
7,0,o,1742184103,1742184103,0.0949,0.2867,12.1265,3.71,0
7,0,n,1742184103,1742184103,0.0917,0.2121,12.1265,3.71,0
7,0,i,1742184103,1742184103,0.1209,0.4209,12.1265,3.71,0
7,0,o,1742184103,1742184104,0.1139,0.4281,12.1265,3.71,0
7,0,s,1742184104,1742184104,0.1178,0.3259,12.1265,3.71,0
7,0,i,1742184104,1742184104,0.0707,0.2182,12.1265,3.71,0
7,0,p,1742184120,1742184120,0.063,,17.668,2.55,13.33
7,0,n,1742184120,1742184120,0.083,0.2779,17.668,2.55,13.33
7,0,e,1742184120,1742184120,0.0936,0.2171,17.668,2.55,13.33
7,0,u,1742184122,1742184122,0.1188,2.1807,17.668,2.55,13.33
7,0,m,1742184123,1742184123,0.1121,0.1121,17.668,2.55,13.33
7,0,o,1742184123,1742184123,0.1315,0.212,17.668,2.55,13.33
7,0,n,1742184123,1742184123,0.1336,0.1336,17.668,2.55,13.33
7,0,o,1742184123,1742184124,0.1058,0.1837,17.668,2.55,13.33
7,0,u,1742184124,1742184124,0.1632,0.4504,17.668,2.55,13.33
7,0,l,1742184124,1742184124,0.1165,0.5847,17.668,2.55,13.33
7,0,t,1742184125,1742184125,0.1098,0.566,17.668,2.55,13.33
7,0,r,1742184125,1742184125,0.1074,0.3246,17.668,2.55,13.33
7,0,a,1742184125,1742184125,0.1336,0.2854,17.668,2.55,13.33
7,0,m,1742184126,1742184126,0.1402,0.8174,17.668,2.55,13.33
7,0,i,1742184126,1742184126,0.114,0.2676,17.668,2.55,13.33
7,0,c,1742184126,1742184126,0.128,0.3493,17.668,2.55,13.33
7,0,r,1742184126,1742184126,0.1009,0.4184,17.668,2.55,13.33
7,0,o,1742184127,1742184127,0.092,0.4046,17.668,2.55,13.33
7,0,s,1742184127,1742184127,0.1022,0.2901,17.668,2.55,13.33
7,0,c,1742184127,1742184127,0.0857,0.394,17.668,2.55,13.33
7,0,o,1742184127,1742184128,0.1843,0.1843,17.668,2.55,13.33
7,0,p,1742184127,1742184128,0.13,0.2396,17.668,2.55,13.33
7,0,i,1742184128,1742184128,0.114,0.4,17.668,2.55,13.33
7,0,c,1742184128,1742184128,0.1144,0.3103,17.668,2.55,13.33
7,0,s,1742184129,1742184129,0.1144,0.9564,17.668,2.55,13.33
7,0,i,1742184129,1742184129,0.0825,0.4015,17.668,2.55,13.33
7,0,l,1742184130,1742184130,0.1493,0.1493,17.668,2.55,13.33
7,0,i,1742184130,1742184130,0.0945,0.1999,17.668,2.55,13.33
7,0,c,1742184130,1742184130,0.1001,0.4921,17.668,2.55,13.33
7,0,o,1742184130,1742184131,0.0976,0.2264,17.668,2.55,13.33
7,0,v,1742184131,1742184131,0.0963,0.3607,17.668,2.55,13.33
7,0,o,1742184131,1742184131,0.1101,0.3289,17.668,2.55,13.33
7,0,l,1742184131,1742184131,0.0579,0.5702,17.668,2.55,13.33
7,0,c,1742184132,1742184132,0.118,0.4441,17.668,2.55,13.33
7,0,a,1742184132,1742184132,0.1193,0.2494,17.668,2.55,13.33
7,0,n,1742184132,1742184132,0.1658,0.1658,17.668,2.55,13.33
7,0,o,1742184132,1742184132,0.1164,0.2177,17.668,2.55,13.33
7,0,s,1742184132,1742184133,0.0896,0.3696,17.668,2.55,13.33
7,0,c,1742184134,1742184134,0.1224,1.1837,17.668,2.55,13.33
7,0,o,1742184134,1742184134,0.0944,0.244,17.668,2.55,13.33
7,0,n,1742184134,1742184134,0.1214,0.1214,17.668,2.55,13.33
7,0,o,1742184134,1742184134,0.095,0.1928,17.668,2.55,13.33
7,0,i,1742184136,1742184136,0.0879,1.6133,17.668,2.55,13.33
7,0,o,1742184137,1742184137,0.143,1.7879,17.668,2.55,13.33
7,1,p,1742184152,1742184152,0.069,,13.4415,3.35,11.11
7,1,n,1742184152,1742184152,0.0694,0.2441,13.4415,3.35,11.11
7,1,e,1742184152,1742184152,0.0788,0.2218,13.4415,3.35,11.11
7,1,u,1742184152,1742184153,0.0866,0.3657,13.4415,3.35,11.11
7,1,m,1742184153,1742184153,0.2075,0.2075,13.4415,3.35,11.11
7,1,o,1742184153,1742184153,0.1417,0.3128,13.4415,3.35,11.11
7,1,n,1742184154,1742184155,0.1282,0.1282,13.4415,3.35,11.11
7,1,o,1742184154,1742184155,0.1072,0.179,13.4415,3.35,11.11
7,1,u,1742184155,1742184155,0.0977,0.3973,13.4415,3.35,11.11
7,1,l,1742184155,1742184155,0.1315,0.4124,13.4415,3.35,11.11
7,1,t,1742184156,1742184156,0.1253,0.5989,13.4415,3.35,11.11
7,1,r,1742184156,1742184156,0.0987,0.6799,13.4415,3.35,11.11
7,1,a,1742184156,1742184156,0.1067,0.2497,13.4415,3.35,11.11
7,1,m,1742184157,1742184157,0.1758,0.1758,13.4415,3.35,11.11
7,1,i,1742184157,1742184157,0.0711,0.2046,13.4415,3.35,11.11
7,1,c,1742184157,1742184157,0.1012,0.3385,13.4415,3.35,11.11
7,1,r,1742184157,1742184157,0.11,0.5034,13.4415,3.35,11.11
7,1,o,1742184158,1742184158,0.0865,0.6897,13.4415,3.35,11.11
7,1,s,1742184158,1742184158,0.1149,0.3881,13.4415,3.35,11.11
7,1,c,1742184159,1742184159,0.104,0.6514,13.4415,3.35,11.11
7,1,o,1742184159,1742184159,0.1755,0.1755,13.4415,3.35,11.11
7,1,p,1742184159,1742184159,0.1526,0.2458,13.4415,3.35,11.11
7,1,i,1742184159,1742184159,0.0928,0.2485,13.4415,3.35,11.11
7,1,c,1742184159,1742184159,0.145,0.3947,13.4415,3.35,11.11
7,1,s,1742184160,1742184160,0.122,0.6586,13.4415,3.35,11.11
7,1,i,1742184160,1742184160,0.084,0.213,13.4415,3.35,11.11
7,1,l,1742184160,1742184160,0.1004,0.3133,13.4415,3.35,11.11
7,1,i,1742184160,1742184161,0.0912,0.2797,13.4415,3.35,11.11
7,1,c,1742184161,1742184161,0.1366,0.4301,13.4415,3.35,11.11
7,1,o,1742184161,1742184161,0.1188,0.5179,13.4415,3.35,11.11
7,1,v,1742184161,1742184162,0.1139,0.5035,13.4415,3.35,11.11
7,1,o,1742184162,1742184162,0.1045,0.2494,13.4415,3.35,11.11
7,1,l,1742184162,1742184162,0.1212,0.3874,13.4415,3.35,11.11
7,1,c,1742184162,1742184162,0.1213,0.3479,13.4415,3.35,11.11
7,1,a,1742184162,1742184162,0.0958,0.2228,13.4415,3.35,11.11
7,1,n,1742184162,1742184163,0.1294,0.1294,13.4415,3.35,11.11
7,1,o,1742184162,1742184163,0.1202,0.1876,13.4415,3.35,11.11
7,1,c,1742184164,1742184164,0.0951,1.2417,13.4415,3.35,11.11
7,1,o,1742184164,1742184164,0.1041,0.2826,13.4415,3.35,11.11
7,1,n,1742184164,1742184164,0.1117,0.3008,13.4415,3.35,11.11
7,1,s,1742184164,1742184164,0.1283,0.3981,13.4415,3.35,11.11
7,1,i,1742184164,1742184165,0.0928,0.3159,13.4415,3.35,11.11
7,1,o,1742184165,1742184165,0.1303,0.3367,13.4415,3.35,11.11
7,1,s,1742184165,1742184165,0.1235,0.4569,13.4415,3.35,11.11
7,1,p,1742184182,1742184182,0.0634,,13.8786,3.24,42.22
7,1,n,1742184182,1742184182,0.0603,0.233,13.8786,3.24,42.22
7,1,e,1742184182,1742184182,0.0566,0.1928,13.8786,3.24,42.22
7,1,u,1742184183,1742184183,0.1301,0.7118,13.8786,3.24,42.22
7,1,m,1742184183,1742184183,0.2023,0.2023,13.8786,3.24,42.22
7,1,o,1742184183,1742184183,0.1507,0.2575,13.8786,3.24,42.22
7,1,n,1742184183,1742184183,0.1112,0.3058,13.8786,3.24,42.22
7,1,o,1742184184,1742184184,0.1227,0.3164,13.8786,3.24,42.22
7,1,u,1742184184,1742184184,0.1216,0.3789,13.8786,3.24,42.22
7,1,l,1742184184,1742184184,0.1345,0.3613,13.8786,3.24,42.22
7,1,t,1742184184,1742184184,0.0755,0.331,13.8786,3.24,42.22
7,1,r,1742184185,1742184185,0.091,0.2977,13.8786,3.24,42.22
7,1,a,1742184185,1742184185,0.0918,0.2868,13.8786,3.24,42.22
7,1,m,1742184185,1742184185,0.1511,0.1511,13.8786,3.24,42.22
7,1,i,1742184185,1742184185,0.1215,0.2037,13.8786,3.24,42.22
7,1,c,1742184185,1742184185,0.0879,0.2532,13.8786,3.24,42.22
7,1,r,1742184186,1742184186,0.0847,0.7504,13.8786,3.24,42.22
7,1,o,1742184186,1742184186,0.0964,0.3195,13.8786,3.24,42.22
7,1,s,1742184186,1742184186,0.0756,0.2582,13.8786,3.24,42.22
7,1,c,1742184186,1742184187,0.0951,0.2941,13.8786,3.24,42.22
7,1,i,1742184187,1742184187,0.096,0.2668,13.8786,3.24,42.22
7,1,o,1742184187,1742184188,0.167,0.167,13.8786,3.24,42.22
7,1,p,1742184188,1742184188,0.1179,0.2097,13.8786,3.24,42.22
7,1,i,1742184188,1742184188,0.1025,0.1025,13.8786,3.24,42.22
7,1,c,1742184188,1742184188,0.1128,0.2053,13.8786,3.24,42.22
7,1,s,1742184188,1742184188,0.0965,0.3626,13.8786,3.24,42.22
7,1,i,1742184188,1742184188,0.0865,0.3126,13.8786,3.24,42.22
7,1,l,1742184189,1742184189,0.1102,0.3137,13.8786,3.24,42.22
7,1,i,1742184189,1742184189,0.0666,0.2929,13.8786,3.24,42.22
7,1,v,1742184189,1742184189,0.1001,0.2837,13.8786,3.24,42.22
7,1,=,1742184190,1742184190,0.0123,1.0263,13.8786,3.24,42.22
7,1,c,1742184191,1742184191,0.0769,1.2628,13.8786,3.24,42.22
7,1,o,1742184191,1742184191,0.0813,0.2266,13.8786,3.24,42.22
7,1,v,1742184193,1742184193,0.0607,1.3069,13.8786,3.24,42.22
7,1,o,1742184193,1742184193,0.0479,0.2025,13.8786,3.24,42.22
7,1,l,1742184193,1742184193,0.0678,0.2268,13.8786,3.24,42.22
7,1,a,1742184193,1742184193,0.1112,0.4977,13.8786,3.24,42.22
7,1,n,1742184194,1742184194,0.1286,0.1286,13.8786,3.24,42.22
7,1,o,1742184194,1742184194,0.125,0.2305,13.8786,3.24,42.22
7,1,s,1742184195,1742184195,0.0616,0.5719,13.8786,3.24,42.22
7,1,i,1742184195,1742184195,0.1912,0.1912,13.8786,3.24,42.22
7,1,o,1742184195,1742184195,0.1073,0.2406,13.8786,3.24,42.22
7,1,s,1742184196,1742184196,0.0602,0.6444,13.8786,3.24,42.22
7,1,i,1742184196,1742184196,0.0636,0.1847,13.8786,3.24,42.22
8,0,p,1742184229,1742184229,0.0874,,19.7941,2.27,17.78
8,0,n,1742184229,1742184229,0.0619,0.2889,19.7941,2.27,17.78
8,0,e,1742184230,1742184231,0.0766,1.2549,19.7941,2.27,17.78
8,0,u,1742184231,1742184231,0.0743,0.7785,19.7941,2.27,17.78
8,0,m,1742184232,1742184232,0.0734,0.8056,19.7941,2.27,17.78
8,0,o,1742184232,1742184233,0.0885,0.654,19.7941,2.27,17.78
8,0,n,1742184233,1742184233,0.0725,0.4199,19.7941,2.27,17.78
8,0,o,1742184233,1742184233,0.0979,0.502,19.7941,2.27,17.78
8,0,u,1742184234,1742184234,0.0668,0.4084,19.7941,2.27,17.78
8,0,l,1742184234,1742184234,0.091,0.5569,19.7941,2.27,17.78
8,0,t,1742184234,1742184234,0.0812,0.331,19.7941,2.27,17.78
8,0,r,1742184235,1742184235,0.0843,0.3596,19.7941,2.27,17.78
8,0,a,1742184235,1742184235,0.1066,0.8273,19.7941,2.27,17.78
8,0,m,1742184236,1742184236,0.083,0.3533,19.7941,2.27,17.78
8,0,i,1742184236,1742184236,0.0715,0.4769,19.7941,2.27,17.78
8,0,c,1742184237,1742184237,0.0803,0.945,19.7941,2.27,17.78
8,0,r,1742184237,1742184237,0.0721,0.6324,19.7941,2.27,17.78
8,0,o,1742184238,1742184238,0.1,0.4412,19.7941,2.27,17.78
8,0,s,1742184238,1742184238,0.0744,0.291,19.7941,2.27,17.78
8,0,c,1742184239,1742184239,0.0557,1.0873,19.7941,2.27,17.78
8,0,o,1742184239,1742184239,0.0603,0.2851,19.7941,2.27,17.78
8,0,p,1742184239,1742184239,0.0748,0.3087,19.7941,2.27,17.78
8,0,i,1742184240,1742184240,0.074,0.3117,19.7941,2.27,17.78
8,0,c,1742184240,1742184240,0.0749,0.3109,19.7941,2.27,17.78
8,0,s,1742184240,1742184241,0.0962,0.6579,19.7941,2.27,17.78
8,0,i,1742184241,1742184241,0.0723,0.6867,19.7941,2.27,17.78
8,0,l,1742184241,1742184241,0.0909,0.3722,19.7941,2.27,17.78
8,0,i,1742184242,1742184242,0.084,0.4965,19.7941,2.27,17.78
8,0,c,1742184242,1742184242,0.0708,0.3074,19.7941,2.27,17.78
8,0,o,1742184243,1742184243,0.1011,0.7125,19.7941,2.27,17.78
8,0,v,1742184243,1742184243,0.0695,0.4373,19.7941,2.27,17.78
8,0,o,1742184243,1742184243,0.0708,0.4536,19.7941,2.27,17.78
